timestamp,src_host,dst_host,latency_ms,jitter_ms,packet_loss_percent,throughput_mbps,sla_compliant,path_type,traffic_pattern,hour_of_da
2025-07-13 18:41:10,h6,h2,65.278,17.904,2.362,34.657,False,slow,evening_rush,18
2025-07-13 18:41:10,h6,h3,32.162,11.728,1.754,23.231,False,limited,evening_rush,18
2025-07-13 18:41:10,h6,h4,43.927,15.925,2.766,19.971,False,limited,evening_rush,18
2025-07-13 18:41:10,h6,h5,4.115,1.09,1.208,64.162,False,intra,evening_rush,18
2025-07-13 18:41:12,h1,h2,5.282,1.511,1.665,59.611,False,intra,evening_rush,18
2025-07-13 18:41:12,h1,h3,24.172,8.511,2.022,45.549,False,fast,evening_rush,18
2025-07-13 18:41:12,h1,h4,24.25,8.607,1.585,49.484,False,fast,evening_rush,18
2025-07-13 18:41:12,h1,h5,65.345,18.002,1.912,34.496,False,slow,evening_rush,18
2025-07-13 18:41:12,h1,h6,47.973,18.949,1.024,41.062,False,slow,evening_rush,18
2025-07-13 18:41:12,h2,h1,4.199,0.944,2.489,64.352,False,intra,evening_rush,18
2025-07-13 18:41:12,h2,h3,25.389,5.403,1.103,53.746,False,fast,evening_rush,18
2025-07-13 18:41:12,h2,h4,22.563,5.769,0.169,52.179,True,fast,evening_rush,18
2025-07-13 18:41:12,h2,h5,51.053,12.372,0.885,39.05,False,slow,evening_rush,18
2025-07-13 18:41:12,h2,h6,45.504,13.909,2.139,35.696,False,slow,evening_rush,18
2025-07-13 18:41:12,h3,h1,26.846,5.518,3.003,54.866,False,fast,evening_rush,18
2025-07-13 18:41:12,h3,h2,24.272,8.299,1.275,49.873,False,fast,evening_rush,18
2025-07-13 18:41:12,h3,h4,4.65,1.631,0.395,58.218,True,intra,evening_rush,18
2025-07-13 18:41:12,h3,h5,37.499,11.958,2.027,24.022,False,limited,evening_rush,18
2025-07-13 18:41:12,h3,h6,37.663,13.336,0.673,21.0,False,limited,evening_rush,18
2025-07-13 18:41:12,h4,h1,23.945,9.405,2.344,51.741,False,fast,evening_rush,18
2025-07-13 18:41:12,h4,h2,24.755,5.228,0.48,53.633,True,fast,evening_rush,18
2025-07-13 18:41:12,h4,h3,5.001,1.299,0.355,55.314,True,intra,evening_rush,18
2025-07-13 18:41:12,h4,h5,40.047,13.508,2.896,21.852,False,limited,evening_rush,18
2025-07-13 18:41:12,h4,h6,47.604,11.466,2.098,23.913,False,limited,evening_rush,18
2025-07-13 18:41:12,h5,h1,53.724,12.277,2.938,39.231,False,slow,evening_rush,18
2025-07-13 18:41:12,h5,h2,51.083,14.511,1.931,38.692,False,slow,evening_rush,18
2025-07-13 18:41:12,h5,h3,34.032,9.994,1.902,23.166,False,limited,evening_rush,18
2025-07-13 18:41:12,h5,h4,43.157,15.164,0.991,20.458,False,limited,evening_rush,18
2025-07-13 18:41:12,h5,h6,4.311,1.587,1.23,60.462,False,intra,evening_rush,18
2025-07-13 18:41:12,h6,h1,54.69,13.658,2.836,39.921,False,slow,evening_rush,18
2025-07-13 18:41:12,h6,h2,65.255,14.613,0.412,40.976,False,slow,evening_rush,18
2025-07-13 18:41:12,h6,h3,41.558,11.981,2.162,22.65,False,limited,evening_rush,18
2025-07-13 18:41:12,h6,h4,35.321,8.996,1.205,22.238,False,limited,evening_rush,18
2025-07-13 18:41:12,h6,h5,4.392,1.401,0.184,56.958,True,intra,evening_rush,18
2025-07-13 18:41:14,h1,h2,5.399,1.205,1.503,65.213,False,intra,evening_rush,18
2025-07-13 18:41:14,h1,h3,23.245,4.963,2.724,54.525,False,fast,evening_rush,18
2025-07-13 18:41:14,h1,h4,20.215,6.992,2.955,47.273,False,fast,evening_rush,18
2025-07-13 18:41:14,h1,h5,59.05,15.42,1.454,40.744,False,slow,evening_rush,18
2025-07-13 18:41:14,h1,h6,51.592,14.716,1.142,40.055,False,slow,evening_rush,18
2025-07-13 18:41:14,h2,h1,4.738,1.207,2.859,63.632,False,intra,evening_rush,18
2025-07-13 18:41:14,h2,h3,26.419,7.7,1.849,50.262,False,fast,evening_rush,18
2025-07-13 18:41:14,h2,h4,21.079,7.865,1.472,51.587,False,fast,evening_rush,18
2025-07-13 18:41:14,h2,h5,57.758,20,0.678,36.937,False,slow,evening_rush,18
2025-07-13 18:41:14,h2,h6,61.909,20,1.62,41.12,False,slow,evening_rush,18
2025-07-13 18:41:14,h3,h1,26.418,9.379,3.022,47.826,False,fast,evening_rush,18
2025-07-13 18:41:14,h3,h2,22.75,8.549,1.595,52.435,False,fast,evening_rush,18
2025-07-13 18:41:14,h3,h4,5.463,1.443,1.981,55.164,False,intra,evening_rush,18
2025-07-13 18:41:14,h3,h5,34.599,8.342,0.465,22.992,True,limited,evening_rush,18
2025-07-13 18:41:14,h3,h6,39.265,11.443,1.897,21.423,False,limited,evening_rush,18
2025-07-13 18:41:14,h4,h1,24.801,9.814,1.103,47.477,False,fast,evening_rush,18
2025-07-13 18:41:14,h4,h2,22.174,7.698,3.018,45.073,False,fast,evening_rush,18
2025-07-13 18:41:14,h4,h3,4.314,1.345,2.983,54.783,False,intra,evening_rush,18
2025-07-13 18:41:14,h4,h5,33.524,10.734,0.362,23.535,False,limited,evening_rush,18
2025-07-13 18:41:14,h4,h6,40.917,11.96,2.657,23.072,False,limited,evening_rush,18
2025-07-13 18:41:14,h5,h1,61.72,20,1.52,34.486,False,slow,evening_rush,18
2025-07-13 18:41:14,h5,h2,60.765,20,0.917,34.006,False,slow,evening_rush,18
2025-07-13 18:41:14,h5,h3,47.662,17.641,2.162,20.297,False,limited,evening_rush,18
2025-07-13 18:41:14,h5,h4,37.706,11.536,1.543,22.823,False,limited,evening_rush,18
2025-07-13 18:41:14,h5,h6,4.312,1.315,2.196,61.761,False,intra,evening_rush,18
2025-07-13 18:41:14,h6,h1,45.379,10.562,0.292,40.89,False,slow,evening_rush,18
2025-07-13 18:41:14,h6,h2,65.221,16.219,0.604,41.197,False,slow,evening_rush,18
2025-07-13 18:41:14,h6,h3,40.717,11.411,1.725,22.375,False,limited,evening_rush,18
2025-07-13 18:41:14,h6,h4,41.137,12.531,2.183,22.701,False,limited,evening_rush,18
2025-07-13 18:41:14,h6,h5,4.187,1.45,2.609,59.914,False,intra,evening_rush,18
2025-07-13 18:41:16,h1,h2,5.347,1.798,0.419,55.364,True,intra,evening_rush,18
2025-07-13 18:41:16,h1,h3,22.498,4.694,1.199,51.302,False,fast,evening_rush,18
2025-07-13 18:41:16,h1,h4,21.131,6.162,0.223,50.642,True,fast,evening_rush,18
2025-07-13 18:41:16,h1,h5,59.107,20,1.193,37.444,False,slow,evening_rush,18
2025-07-13 18:41:16,h1,h6,53.424,11.975,2.083,38.293,False,slow,evening_rush,18
2025-07-13 18:41:16,h2,h1,4.582,1.344,1.33,61.988,False,intra,evening_rush,18
2025-07-13 18:41:16,h2,h3,28.154,9.101,1.206,47.125,False,fast,evening_rush,18
2025-07-13 18:41:16,h2,h4,26.536,7.762,0.604,48.542,True,fast,evening_rush,18
2025-07-13 18:41:16,h2,h5,53.316,17.537,2.06,40.973,False,slow,evening_rush,18
2025-07-13 18:41:16,h2,h6,63.684,19.892,2.77,40.789,False,slow,evening_rush,18
2025-07-13 18:41:16,h3,h1,24.749,9.109,2.719,50.047,False,fast,evening_rush,18
2025-07-13 18:41:16,h3,h2,23.945,6.773,3.019,53.572,False,fast,evening_rush,18
2025-07-13 18:41:16,h3,h4,3.93,0.795,1.803,61.492,False,intra,evening_rush,18
2025-07-13 18:41:16,h3,h5,35.163,7.305,1.196,23.873,False,limited,evening_rush,18
2025-07-13 18:41:16,h3,h6,46.45,10.928,2.714,23.386,False,limited,evening_rush,18
2025-07-13 18:41:16,h4,h1,25.451,9.815,2.32,48.847,False,fast,evening_rush,18
2025-07-13 18:41:16,h4,h2,26.125,9.088,1.873,47.654,False,fast,evening_rush,18
2025-07-13 18:41:16,h4,h3,4.31,1.061,0.323,60.013,True,intra,evening_rush,18
2025-07-13 18:41:16,h4,h5,36.425,14.218,0.308,22.15,False,limited,evening_rush,18
2025-07-13 18:41:16,h4,h6,42.913,15.557,0.92,19.879,False,limited,evening_rush,18
2025-07-13 18:41:16,h5,h1,53.568,20,2.622,38.473,False,slow,evening_rush,18
2025-07-13 18:41:16,h5,h2,63.66,20,0.655,40.026,False,slow,evening_rush,18
2025-07-13 18:41:16,h5,h3,40.86,10.905,2.577,23.44,False,limited,evening_rush,18
2025-07-13 18:41:16,h5,h4,44.938,11.873,1.117,23.597,False,limited,evening_rush,18
2025-07-13 18:41:16,h5,h6,4.993,1.378,1.657,57.429,False,intra,evening_rush,18
2025-07-13 18:41:16,h6,h1,53.379,16.341,0.428,35.954,False,slow,evening_rush,18
2025-07-13 18:41:16,h6,h2,52.761,11.019,1.158,35.572,False,slow,evening_rush,18
2025-07-13 18:41:16,h6,h3,45.093,9.391,1.036,20.625,False,limited,evening_rush,18
2025-07-13 18:41:16,h6,h4,35.723,7.698,0.585,23.941,True,limited,evening_rush,18
2025-07-13 18:41:16,h6,h5,4.679,1.532,2.546,60.463,False,intra,evening_rush,18
2025-07-13 18:41:18,h1,h2,5.187,1.33,1.804,53.439,False,intra,evening_rush,18
2025-07-13 18:41:18,h1,h3,24.106,7.454,2.515,49.153,False,fast,evening_rush,18
2025-07-13 18:41:18,h1,h4,22.161,5.966,1.51,49.241,False,fast,evening_rush,18
2025-07-13 18:41:18,h1,h5,49.781,12.387,1.165,39.298,False,slow,evening_rush,18
2025-07-13 18:41:18,h1,h6,45.085,12.11,0.23,39.361,False,slow,evening_rush,18
2025-07-13 18:41:18,h2,h1,4.324,0.885,2.486,61.784,False,intra,evening_rush,18
2025-07-13 18:41:18,h2,h3,27.235,8.743,2.149,46.334,False,fast,evening_rush,18
2025-07-13 18:41:18,h2,h4,20.745,5.688,2.846,51.03,False,fast,evening_rush,18
2025-07-13 18:41:18,h2,h5,54.469,13.465,0.572,34.651,False,slow,evening_rush,18
2025-07-13 18:41:18,h2,h6,54.232,17.785,1.737,39.518,False,slow,evening_rush,18
2025-07-13 18:41:18,h3,h1,25.892,6.232,1.218,52.451,False,fast,evening_rush,18
2025-07-13 18:41:18,h3,h2,23.333,6.824,2.839,46.792,False,fast,evening_rush,18
2025-07-13 18:41:18,h3,h4,5.612,1.129,2.82,65.075,False,intra,evening_rush,18
2025-07-13 18:41:18,h3,h5,47.489,16.773,3.017,19.848,False,limited,evening_rush,18
2025-07-13 18:41:18,h3,h6,42.593,16.267,0.851,20.377,False,limited,evening_rush,18
2025-07-13 18:41:18,h4,h1,22.302,4.542,0.284,50.544,True,fast,evening_rush,18
2025-07-13 18:41:18,h4,h2,22.535,8.416,0.8,51.583,True,fast,evening_rush,18
2025-07-13 18:41:18,h4,h3,4.864,1.007,2.345,55.686,False,intra,evening_rush,18
2025-07-13 18:41:18,h4,h5,36.618,8.258,0.654,24.008,True,limited,evening_rush,18
2025-07-13 18:41:18,h4,h6,40.716,8.781,2.826,21.515,False,limited,evening_rush,18
2025-07-13 18:41:18,h5,h1,54.658,17.862,2.739,38.717,False,slow,evening_rush,18
2025-07-13 18:41:18,h5,h2,50.652,12.544,0.708,35.965,False,slow,evening_rush,18
2025-07-13 18:41:18,h5,h3,42.129,9.278,1.99,22.748,False,limited,evening_rush,18
2025-07-13 18:41:18,h5,h4,44.603,16.163,2.153,22.189,False,limited,evening_rush,18
2025-07-13 18:41:18,h5,h6,5.25,1.526,0.858,57.895,True,intra,evening_rush,18
2025-07-13 18:41:18,h6,h1,53.135,11.079,1.025,35.012,False,slow,evening_rush,18
2025-07-13 18:41:18,h6,h2,47.122,16.071,0.874,37.948,False,slow,evening_rush,18
2025-07-13 18:41:18,h6,h3,35.377,9.73,0.799,20.768,True,limited,evening_rush,18
2025-07-13 18:41:18,h6,h4,36.081,12.366,2.164,20.909,False,limited,evening_rush,18
2025-07-13 18:41:18,h6,h5,5.05,1.554,1.801,57.387,False,intra,evening_rush,18
2025-07-13 18:41:20,h1,h2,5.219,1.367,2.541,62.003,False,intra,evening_rush,18
2025-07-13 18:41:20,h1,h3,20.623,6.512,2.121,53.039,False,fast,evening_rush,18
2025-07-13 18:41:20,h1,h4,23.193,7.917,1.609,48.639,False,fast,evening_rush,18
2025-07-13 18:41:20,h1,h5,47.168,16.291,1.504,38.782,False,slow,evening_rush,18
2025-07-13 18:41:20,h1,h6,58.884,16.266,2.264,39.057,False,slow,evening_rush,18
2025-07-13 18:41:20,h2,h1,4.644,1.069,2.756,62.849,False,intra,evening_rush,18
2025-07-13 18:41:20,h2,h3,27.363,5.988,0.948,46.626,True,fast,evening_rush,18
2025-07-13 18:41:20,h2,h4,24.533,9.323,2.511,54.206,False,fast,evening_rush,18
2025-07-13 18:41:20,h2,h5,56.54,12.446,2.879,36.758,False,slow,evening_rush,18
2025-07-13 18:41:20,h2,h6,45.542,12.349,2.897,40.516,False,slow,evening_rush,18
2025-07-13 18:41:20,h3,h1,21.771,7.096,2.571,53.803,False,fast,evening_rush,18
2025-07-13 18:41:20,h3,h2,25.991,5.413,0.65,50.623,True,fast,evening_rush,18
2025-07-13 18:41:20,h3,h4,4.204,1.304,1.795,60.818,False,intra,evening_rush,18
2025-07-13 18:41:20,h3,h5,34.498,10.238,0.462,22.161,False,limited,evening_rush,18
2025-07-13 18:41:20,h3,h6,32.86,9.983,0.944,19.787,True,limited,evening_rush,18
2025-07-13 18:41:20,h4,h1,25.58,7.919,1.622,47.77,False,fast,evening_rush,18
2025-07-13 18:41:20,h4,h2,20.973,4.601,0.479,53.941,True,fast,evening_rush,18
2025-07-13 18:41:20,h4,h3,4.096,1.172,2.134,56.848,False,intra,evening_rush,18
2025-07-13 18:41:20,h4,h5,34.3,13.455,0.464,21.294,False,limited,evening_rush,18
2025-07-13 18:41:20,h4,h6,40.001,10.97,0.457,21.092,False,limited,evening_rush,18
2025-07-13 18:41:20,h5,h1,59.864,13.134,2.329,34.497,False,slow,evening_rush,18
2025-07-13 18:41:20,h5,h2,62.325,20,1.917,39.003,False,slow,evening_rush,18
2025-07-13 18:41:20,h5,h3,37.156,13.789,3.148,22.204,False,limited,evening_rush,18
2025-07-13 18:41:20,h5,h4,39.552,9.395,1.297,23.882,False,limited,evening_rush,18
2025-07-13 18:41:20,h5,h6,4.442,1.18,0.318,58.984,True,intra,evening_rush,18
2025-07-13 18:41:20,h6,h1,49.425,18.315,2.999,39.328,False,slow,evening_rush,18
2025-07-13 18:41:20,h6,h2,59.206,12.276,0.406,41.187,False,slow,evening_rush,18
2025-07-13 18:41:20,h6,h3,38.781,9.55,0.788,20.069,True,limited,evening_rush,18
2025-07-13 18:41:20,h6,h4,36.924,10.608,1.3,22.139,False,limited,evening_rush,18
2025-07-13 18:41:20,h6,h5,4.834,1.179,2.285,58.218,False,intra,evening_rush,18
2025-07-13 18:41:22,h1,h2,5.397,1.332,0.177,53.73,True,intra,evening_rush,18
2025-07-13 18:41:22,h1,h3,19.88,6.805,1.467,49.391,False,fast,evening_rush,18
2025-07-13 18:41:22,h1,h4,22.691,8.646,3.05,50.665,False,fast,evening_rush,18
2025-07-13 18:41:22,h1,h5,48.19,19.012,1.709,39.907,False,slow,evening_rush,18
2025-07-13 18:41:22,h1,h6,53.941,14.575,2.169,38.454,False,slow,evening_rush,18
2025-07-13 18:41:22,h2,h1,4.279,1.677,1.631,55.942,False,intra,evening_rush,18
2025-07-13 18:41:22,h2,h3,20.19,6.661,0.935,50.105,True,fast,evening_rush,18
2025-07-13 18:41:22,h2,h4,23.019,8.432,1.175,53.931,False,fast,evening_rush,18
2025-07-13 18:41:22,h2,h5,51.353,11.267,0.448,34.894,False,slow,evening_rush,18
2025-07-13 18:41:22,h2,h6,54.332,17.375,0.593,35.253,False,slow,evening_rush,18
2025-07-13 18:41:22,h3,h1,22.998,7.897,1.971,49.457,False,fast,evening_rush,18
2025-07-13 18:41:22,h3,h2,28.397,9.626,1.688,46.009,False,fast,evening_rush,18
2025-07-13 18:41:22,h3,h4,4.695,1.539,2.945,64.129,False,intra,evening_rush,18
2025-07-13 18:41:22,h3,h5,43.595,12.689,1.333,22.099,False,limited,evening_rush,18
2025-07-13 18:41:22,h3,h6,37.364,14.687,0.582,22.231,False,limited,evening_rush,18
2025-07-13 18:41:22,h4,h1,25.22,5.919,0.544,51.516,True,fast,evening_rush,18
2025-07-13 18:41:22,h4,h2,21.124,7.812,2.278,48.912,False,fast,evening_rush,18
2025-07-13 18:41:22,h4,h3,5.709,1.868,2.522,57.948,False,intra,evening_rush,18
2025-07-13 18:41:22,h4,h5,35.361,8.595,2.269,23.185,False,limited,evening_rush,18
2025-07-13 18:41:22,h4,h6,37.86,11.762,3.01,23.386,False,limited,evening_rush,18
2025-07-13 18:41:22,h5,h1,56.68,15.457,0.863,35.437,False,slow,evening_rush,18
2025-07-13 18:41:22,h5,h2,64.747,17.552,0.601,40.019,False,slow,evening_rush,18
2025-07-13 18:41:22,h5,h3,38.894,8.707,0.252,21.82,True,limited,evening_rush,18
2025-07-13 18:41:22,h5,h4,43.545,12.113,2.944,21.022,False,limited,evening_rush,18
2025-07-13 18:41:22,h5,h6,5.537,1.677,2.077,65.023,False,intra,evening_rush,18
2025-07-13 18:41:22,h6,h1,53.282,12.287,3.133,37.174,False,slow,evening_rush,18
2025-07-13 18:41:22,h6,h2,61.369,13.179,2.903,39.984,False,slow,evening_rush,18
2025-07-13 18:41:22,h6,h3,37.5,13.437,0.254,22.208,False,limited,evening_rush,18
2025-07-13 18:41:22,h6,h4,42.738,15.556,2.99,21.773,False,limited,evening_rush,18
2025-07-13 18:41:22,h6,h5,4.209,1.195,0.336,59.06,True,intra,evening_rush,18
2025-07-13 18:41:24,h1,h2,4.019,1.293,2.178,53.854,False,intra,evening_rush,18
2025-07-13 18:41:24,h1,h3,19.518,5.735,1.192,48.152,False,fast,evening_rush,18
2025-07-13 18:41:24,h1,h4,26.872,9.017,2.473,47.54,False,fast,evening_rush,18
2025-07-13 18:41:24,h1,h5,67.191,17.802,0.768,35.217,False,slow,evening_rush,18
2025-07-13 18:41:24,h1,h6,52.173,19.884,3.035,35.835,False,slow,evening_rush,18
2025-07-13 18:41:24,h2,h1,4.507,1.108,0.659,58.913,True,intra,evening_rush,18
2025-07-13 18:41:24,h2,h3,21.0,8.065,1.565,45.939,False,fast,evening_rush,18
2025-07-13 18:41:24,h2,h4,25.354,6.57,2.002,45.248,False,fast,evening_rush,18
2025-07-13 18:41:24,h2,h5,50.496,18.65,0.52,40.528,False,slow,evening_rush,18
2025-07-13 18:41:24,h2,h6,64.623,16.081,2.634,37.416,False,slow,evening_rush,18
2025-07-13 18:41:24,h3,h1,22.907,4.978,2.954,52.056,False,fast,evening_rush,18
2025-07-13 18:41:24,h3,h2,19.718,7.3,2.941,46.593,False,fast,evening_rush,18
2025-07-13 18:41:24,h3,h4,3.952,0.917,1.388,60.545,False,intra,evening_rush,18
2025-07-13 18:41:24,h3,h5,39.24,11.592,2.658,22.977,False,limited,evening_rush,18
2025-07-13 18:41:24,h3,h6,47.696,11.974,2.08,23.805,False,limited,evening_rush,18
2025-07-13 18:41:24,h4,h1,28.038,8.419,1.167,49.561,False,fast,evening_rush,18
2025-07-13 18:41:24,h4,h2,25.535,5.119,0.814,53.388,True,fast,evening_rush,18
2025-07-13 18:41:24,h4,h3,4.088,1.602,3.044,56.485,False,intra,evening_rush,18
2025-07-13 18:41:24,h4,h5,32.228,8.478,2.652,21.483,False,limited,evening_rush,18
2025-07-13 18:41:24,h4,h6,36.371,12.379,1.6,19.696,False,limited,evening_rush,18
2025-07-13 18:41:24,h5,h1,66.985,20,2.399,36.049,False,slow,evening_rush,18
2025-07-13 18:41:24,h5,h2,51.419,14.037,0.208,34.636,False,slow,evening_rush,18
2025-07-13 18:41:24,h5,h3,32.58,7.979,1.582,22.898,False,limited,evening_rush,18
2025-07-13 18:41:24,h5,h4,44.044,16.098,3.149,21.357,False,limited,evening_rush,18
2025-07-13 18:41:24,h5,h6,5.368,1.285,2.468,57.607,False,intra,evening_rush,18
2025-07-13 18:41:24,h6,h1,61.046,20,1.45,40.269,False,slow,evening_rush,18
2025-07-13 18:41:24,h6,h2,46.337,14.61,0.33,38.357,False,slow,evening_rush,18
2025-07-13 18:41:24,h6,h3,39.234,15.469,0.57,21.131,False,limited,evening_rush,18
2025-07-13 18:41:24,h6,h4,35.864,8.543,0.804,20.269,True,limited,evening_rush,18
2025-07-13 18:41:24,h6,h5,3.862,1.366,2.624,54.262,False,intra,evening_rush,18
2025-07-13 18:41:26,h1,h2,5.494,1.221,2.143,64.085,False,intra,evening_rush,18
2025-07-13 18:41:26,h1,h3,24.098,5.426,1.416,54.608,False,fast,evening_rush,18
2025-07-13 18:41:26,h1,h4,24.481,5.035,1.324,48.193,False,fast,evening_rush,18
2025-07-13 18:41:26,h1,h5,59.714,15.596,1.892,35.712,False,slow,evening_rush,18
2025-07-13 18:41:26,h1,h6,63.71,20,1.534,34.211,False,slow,evening_rush,18
2025-07-13 18:41:26,h2,h1,5.579,1.534,2.25,55.668,False,intra,evening_rush,18
2025-07-13 18:41:26,h2,h3,19.787,4.136,1.598,50.724,False,fast,evening_rush,18
2025-07-13 18:41:26,h2,h4,28.798,11.088,1.781,46.012,False,fast,evening_rush,18
2025-07-13 18:41:26,h2,h5,57.672,19.837,2.872,38.841,False,slow,evening_rush,18
2025-07-13 18:41:26,h2,h6,51.488,16.625,1.388,38.446,False,slow,evening_rush,18
2025-07-13 18:41:26,h3,h1,27.434,6.212,2.998,50.594,False,fast,evening_rush,18
2025-07-13 18:41:26,h3,h2,26.595,9.594,0.377,50.009,True,fast,evening_rush,18
2025-07-13 18:41:26,h3,h4,4.196,1.065,2.321,63.653,False,intra,evening_rush,18
2025-07-13 18:41:26,h3,h5,36.652,9.128,1.156,23.039,False,limited,evening_rush,18
2025-07-13 18:41:26,h3,h6,35.875,9.483,0.905,22.006,True,limited,evening_rush,18
2025-07-13 18:41:26,h4,h1,21.709,7.484,2.148,46.628,False,fast,evening_rush,18
2025-07-13 18:41:26,h4,h2,28.019,8.929,0.711,54.884,True,fast,evening_rush,18
2025-07-13 18:41:26,h4,h3,4.62,1.827,0.264,60.072,True,intra,evening_rush,18
2025-07-13 18:41:26,h4,h5,46.253,11.491,0.203,20.746,False,limited,evening_rush,18
2025-07-13 18:41:26,h4,h6,46.589,12.119,1.72,22.091,False,limited,evening_rush,18
2025-07-13 18:41:26,h5,h1,54.801,11.787,1.84,39.744,False,slow,evening_rush,18
2025-07-13 18:41:26,h5,h2,62.49,13.028,0.97,36.895,False,slow,evening_rush,18
2025-07-13 18:41:26,h5,h3,37.41,14.364,1.929,19.996,False,limited,evening_rush,18
2025-07-13 18:41:26,h5,h4,36.635,13.848,0.77,22.223,False,limited,evening_rush,18
2025-07-13 18:41:26,h5,h6,3.884,1.395,2.684,54.529,False,intra,evening_rush,18
2025-07-13 18:41:26,h6,h1,59.893,18.728,1.819,34.473,False,slow,evening_rush,18
2025-07-13 18:41:26,h6,h2,49.139,13.445,0.307,40.83,False,slow,evening_rush,18
2025-07-13 18:41:26,h6,h3,36.829,11.746,2.021,19.834,False,limited,evening_rush,18
2025-07-13 18:41:26,h6,h4,47.407,14.031,1.156,21.115,False,limited,evening_rush,18
2025-07-13 18:41:26,h6,h5,4.788,1.567,3.186,65.291,False,intra,evening_rush,18
2025-07-13 18:41:28,h1,h2,4.044,1.564,1.124,54.977,False,intra,evening_rush,18
2025-07-13 18:41:28,h1,h3,26.698,10.053,2.784,53.794,False,fast,evening_rush,18
2025-07-13 18:41:28,h1,h4,20.323,4.263,1.515,52.88,False,fast,evening_rush,18
2025-07-13 18:41:28,h1,h5,50.405,14.816,1.785,40.637,False,slow,evening_rush,18
2025-07-13 18:41:28,h1,h6,58.022,16.312,1.563,35.521,False,slow,evening_rush,18
2025-07-13 18:41:28,h2,h1,4.305,1.228,0.591,58.679,True,intra,evening_rush,18
2025-07-13 18:41:28,h2,h3,22.325,4.789,2.512,53.943,False,fast,evening_rush,18
2025-07-13 18:41:28,h2,h4,23.879,8.221,3.185,49.681,False,fast,evening_rush,18
2025-07-13 18:41:28,h2,h5,63.835,18.401,2.585,36.433,False,slow,evening_rush,18
2025-07-13 18:41:28,h2,h6,54.012,13.872,2.475,39.695,False,slow,evening_rush,18
2025-07-13 18:41:28,h3,h1,27.199,10.033,1.13,50.208,False,fast,evening_rush,18
2025-07-13 18:41:28,h3,h2,20.386,8.112,2.979,50.83,False,fast,evening_rush,18
2025-07-13 18:41:28,h3,h4,4.926,1.424,1.983,56.6,False,intra,evening_rush,18
2025-07-13 18:41:28,h3,h5,42.332,12.529,2.424,23.936,False,limited,evening_rush,18
2025-07-13 18:41:28,h3,h6,33.675,8.904,0.699,23.954,True,limited,evening_rush,18
2025-07-13 18:41:28,h4,h1,20.37,6.892,2.598,45.342,False,fast,evening_rush,18
2025-07-13 18:41:28,h4,h2,28.792,6.714,1.826,52.444,False,fast,evening_rush,18
2025-07-13 18:41:28,h4,h3,5.123,1.195,3.05,64.184,False,intra,evening_rush,18
2025-07-13 18:41:28,h4,h5,47.786,10.908,3.002,22.982,False,limited,evening_rush,18
2025-07-13 18:41:28,h4,h6,41.569,12.373,2.581,19.855,False,limited,evening_rush,18
2025-07-13 18:41:28,h5,h1,66.065,13.386,2.028,37.036,False,slow,evening_rush,18
2025-07-13 18:41:28,h5,h2,60.222,14.344,2.62,34.91,False,slow,evening_rush,18
2025-07-13 18:41:28,h5,h3,36.849,7.493,1.468,19.971,False,limited,evening_rush,18
2025-07-13 18:41:28,h5,h4,41.085,9.67,2.989,21.804,False,limited,evening_rush,18
2025-07-13 18:41:28,h5,h6,5.126,2.017,0.872,64.354,True,intra,evening_rush,18
2025-07-13 18:41:28,h6,h1,48.406,17.174,0.505,36.034,False,slow,evening_rush,18
2025-07-13 18:41:28,h6,h2,59.485,15.385,1.181,36.801,False,slow,evening_rush,18
2025-07-13 18:41:28,h6,h3,43.041,13.175,0.965,22.594,False,limited,evening_rush,18
2025-07-13 18:41:28,h6,h4,45.549,15.407,1.324,23.367,False,limited,evening_rush,18
2025-07-13 18:41:28,h6,h5,4.654,1.049,0.668,60.156,True,intra,evening_rush,18
2025-07-13 18:41:30,h1,h2,4.454,1.726,1.732,56.978,False,intra,evening_rush,18
2025-07-13 18:41:30,h1,h3,25.382,7.204,3.171,51.888,False,fast,evening_rush,18
2025-07-13 18:41:30,h1,h4,26.6,8.625,3.129,45.865,False,fast,evening_rush,18
2025-07-13 18:41:30,h1,h5,65.565,18.017,0.855,41.223,False,slow,evening_rush,18
2025-07-13 18:41:30,h1,h6,50.04,16.01,1.404,40.308,False,slow,evening_rush,18
2025-07-13 18:41:30,h2,h1,5.442,1.69,2.637,64.512,False,intra,evening_rush,18
2025-07-13 18:41:30,h2,h3,20.801,7.392,0.523,46.016,True,fast,evening_rush,18
2025-07-13 18:41:30,h2,h4,19.498,4.256,0.249,45.626,True,fast,evening_rush,18
2025-07-13 18:41:30,h2,h5,51.544,18.869,0.81,34.963,False,slow,evening_rush,18
2025-07-13 18:41:30,h2,h6,46.76,14.556,2.953,36.197,False,slow,evening_rush,18
2025-07-13 18:41:30,h3,h1,21.422,8.413,2.643,49.742,False,fast,evening_rush,18
2025-07-13 18:41:30,h3,h2,25.073,6.552,2.811,53.141,False,fast,evening_rush,18
2025-07-13 18:41:30,h3,h4,5.312,1.938,2.563,59.823,False,intra,evening_rush,18
2025-07-13 18:41:30,h3,h5,39.029,11.587,2.996,22.453,False,limited,evening_rush,18
2025-07-13 18:41:30,h3,h6,43.241,16.69,2.313,23.513,False,limited,evening_rush,18
2025-07-13 18:41:30,h4,h1,24.983,5.653,2.349,52.222,False,fast,evening_rush,18
